"Postcode","OA_Code","Total","Percentage"
"HP197SE","E00089118",15,88
"HP197SE","E00089121",2,12
"HP197SR","E00089118",93,97
"HP197SR","E00089121",3,3
"HP198AQ","E00089177",3,5
"HP198AQ","E00089179",52,95
"HP198RU","E00089238",5,29
"HP198RU","E00089351",12,71
"HP198WA","E00089106",24,44
"HP198WA","E00089121",31,56
"HP199BA","E00089173",5,8
"HP199BA","E00089176",55,92
"HP199BJ","E00169139",2,10
"HP199BJ","E00169151",18,90
"HP199BS","E00169147",16,22
"HP199BS","E00169152",57,78
"HP199BT","E00169147",13,37
"HP199BT","E00169152",22,63
"HP199BU","E00169147",19,27
"HP199BU","E00169152",52,73
"HP199BW","E00169140",31,36
"HP199BW","E00169152",54,64
"HP199BX","E00169140",25,74
"HP199BX","E00169152",9,26
"HP199DB","E00169140",47,85
"HP199DB","E00169147",3,5
"HP199DB","E00169152",5,9
"HP199DF","E00169147",19,18
"HP199DF","E00169152",85,82
"HP199DG","E00169140",61,73
"HP199DG","E00169147",23,27
"HP199DJ","E00169147",17,23
"HP199DJ","E00169152",56,77
"HP199HP","E00089356",68,51
"HP199HP","E00089358",65,49
"HP199JJ","E00089184",15,33
"HP199JJ","E00089346",30,67
"HP199JP","E00089184",14,29
"HP199JP","E00089346",34,71
"HP199QL","E00089153",10,43
"HP199QL","E00089169",13,57
"HP199RA","E00169147",63,82
"HP199RA","E00169151",14,18
"HP199RB","E00169147",49,62
"HP199RB","E00169151",30,38
"HP199RY","E00169147",15,63
"HP199RY","E00169151",9,38
"HP199SE","E00169147",48,92
"HP199SE","E00169151",4,8
"HP199SZ","E00089178",1,2
"HP199SZ","E00089179",51,98
"HP201AE","E00089032",8,44
"HP201AE","E00089033",10,56
"HP201BL","E00089151",2,5
"HP201BL","E00089152",42,95
"HP201BX","E00089152",49,89
"HP201BX","E00169113",6,11
"HP201JJ","E00089314",40,56
"HP201JJ","E00089319",32,44
"HP201LN","E00089314",66,97
"HP201LN","E00089315",2,3
"HP201NH","E00089319",92,87
"HP201NH","E00089322",14,13
"HP201NS","E00089313",16,84
"HP201NS","E00089315",3,16
"HP201NW","E00089317",44,96
"HP201NW","E00089319",2,4
"HP201PU","E00089321",46,88
"HP201PU","E00089328",6,12
"HP201RE","E00169114",14,18
"HP201RE","E00169123",63,82
"HP201XX","E00089324",59,97
"HP201XX","E00089325",2,3
"HP202NX","E00089140",1,1
"HP202NX","E00089145",148,99
"HP202QT","E00089138",60,92
"HP202QT","E00089149",5,8
"HP202TH","E00089005",29,76
"HP202TH","E00089008",9,24
"HP217AX","E00089032",9,75
"HP217AX","E00089033",3,25
"HP217SR","E00089011",3,14
"HP217SR","E00089013",18,86
"HP217UE","E00089023",37,93
"HP217UE","E00089026",3,8
"HP218AL","E00089294",62,46
"HP218AL","E00169115",1,1
"HP218AL","E00169117",72,53
"HP218EB","E00089373",4,22
"HP218EB","E00089374",14,78
"HP218EF","E00089430",1,4
"HP218EF","E00089439",22,96
"HP218EX","E00089376",3,4
"HP218EX","E00089378",65,96
"HP218GT","E00089373",29,62
"HP218GT","E00089377",18,38
"HP218HD","E00089378",10,12
"HP218HD","E00089439",73,88
"HP218HX","E00089372",12,67
"HP218HX","E00089373",6,33
"HP218JP","E00089283",161,97
"HP218JP","E00089286",5,3
"HP218LR","E00089279",129,93
"HP218LR","E00089286",10,7
"HP219AB","E00169110",5,4
"HP219AB","E00169111",90,78
"HP219AB","E00169117",20,17
"HP219AP","E00169111",15,48
"HP219AP","E00169117",16,52
"HP219AU","E00169110",55,25
"HP219AU","E00169111",3,1
"HP219AU","E00169116",104,46
"HP219AU","E00169117",62,28
"HP219AX","E00169111",42,53
"HP219AX","E00169115",22,28
"HP219AX","E00169117",16,20
"HP219AY","E00169111",36,56
"HP219AY","E00169115",18,28
"HP219AY","E00169117",10,16
"HP219EU","E00169115",72,85
"HP219EU","E00169117",13,15
"HP219JA","E00089423",2,25
"HP219JA","E00089425",6,75
"HP219JE","E00089424",2,18
"HP219JE","E00089427",9,82
"HP219LB","E00089030",60,72
"HP219LB","E00089277",23,28
"HP219LW","E00089030",22,29
"HP219LW","E00089280",54,71
"HP219PH","E00169111",26,57
"HP219PH","E00169115",20,43
"HP219QD","E00089274",3,5
"HP219QD","E00089288",55,95
"HP219RH","E00089271",10,18
"HP219RH","E00089294",45,82
"HP219SL","E00089271",99,67
"HP219SL","E00089294",49,33
"HP219TT","E00089018",6,5
"HP219TT","E00089025",106,95
"HP219UE","E00089423",75,99
"HP219UE","E00089426",1,1
"HP219XE","E00089275",56,64
"HP219XE","E00089294",31,36
"HP224AA","E00089351",9,69
"HP224AA","E00169156",4,31
"HP224AL","E00089343",17,81
"HP224AL","E00089345",4,19
"HP224BB","E00089342",1,6
"HP224BB","E00089344",17,94
"HP224BS","E00089342",3,38
"HP224BS","E00089344",5,63
"HP224DR","E00089351",10,29
"HP224DR","E00169138",24,71
"HP224ER","E00089341",14,36
"HP224ER","E00089444",25,64
"HP224HT","E00089339",2,5
"HP224HT","E00089341",35,95
"HP224HU","E00089341",3,27
"HP224HU","E00089343",8,73
"HP224JS","E00089442",3,11
"HP224JS","E00089443",24,89
"HP224LG","E00089440",40,53
"HP224LG","E00089442",35,47
"HP224NH","E00169138",69,79
"HP224NH","E00169140",18,21
"HP224PL","E00089482",4,4
"HP224PL","E00089485",88,96
"HP224PS","E00089482",104,95
"HP224PS","E00089484",4,4
"HP224PS","E00089485",1,1
"HP224PT","E00089482",4,14
"HP224PT","E00089485",24,86
"HP225AW","E00089046",49,91
"HP225AW","E00089047",5,9
"HP225DE","E00089042",93,98
"HP225DE","E00089044",2,2
"HP225EP","E00088985",91,88
"HP225EP","E00088996",8,8
"HP225EP","E00089445",5,5
"HP225FA","E00088991",8,47
"HP225FA","E00088993",9,53
"HP225FD","E00169128",14,17
"HP225FD","E00169130",67,83
"HP225FH","E00169128",13,62
"HP225FH","E00169130",8,38
"HP225FJ","E00089043",2,29
"HP225FJ","E00089044",5,71
"HP225FQ","E00088990",20,91
"HP225FQ","E00088993",2,9
"HP225GB","E00088978",67,60
"HP225GB","E00088987",44,40
"HP225GF","E00169128",33,79
"HP225GF","E00169130",9,21
"HP225GP","E00169128",7,58
"HP225GP","E00169130",5,42
"HP225GU","E00169128",94,91
"HP225GU","E00169130",9,9
"HP225GW","E00088976",36,75
"HP225GW","E00088980",12,25
"HP225JD","E00088983",110,97
"HP225JD","E00088986",3,3
"HP225JJ","E00088976",2,5
"HP225JJ","E00088980",37,95
"HP225JS","E00088978",66,96
"HP225JS","E00088987",3,4
"HP225JT","E00088986",14,33
"HP225JT","E00088987",29,67
"HP225LB","E00088978",56,90
"HP225LB","E00088987",6,10
"HP225LH","E00088981",1,50
"HP225LH","E00088987",1,50
"HP225NE","E00088980",1,20
"HP225NE","E00088981",4,80
"HP225RE","E00088995",3,5
"HP225RE","E00088998",60,95
"HP225RW","E00088998",3,10
"HP225RW","E00088999",28,90
"HP225SJ","E00088995",1,1
"HP225SJ","E00089001",74,99
"HP225SN","E00088995",42,98
"HP225SN","E00088999",1,2
"HP225TN","E00088997",39,83
"HP225TN","E00089455",8,17
"HP225TT","E00088997",2,5
"HP225TT","E00088999",37,95
"HP225UA","E00088991",2,3
"HP225UA","E00088994",73,97
"HP225XB","E00088990",7,16
"HP225XB","E00088992",37,84
"HP225XL","E00088991",15,63
"HP225XL","E00090232",9,38
"HP226AB","E00089466",15,88
"HP226AB","E00089468",2,12
"HP226AN","E00089448",2,2
"HP226AN","E00089450",81,98
"HP226AR","E00089448",2,3
"HP226AR","E00089450",65,97
"HP226AY","E00089447",13,68
"HP226AY","E00089450",6,32
"HP226AZ","E00089001",2,11
"HP226AZ","E00089447",17,89
"HP226DL","E00089455",2,6
"HP226DL","E00089464",34,94
"HP226ER","E00089455",9,64
"HP226ER","E00090231",5,36
"HP226ES","E00089449",14,47
"HP226ES","E00090231",16,53
"HP226JG","E00089462",50,96
"HP226JG","E00089466",2,4
"HP226JQ","E00089453",2,6
"HP226JQ","E00089462",28,88
"HP226JQ","E00089469",2,6
"HP226JR","E00089458",2,12
"HP226JR","E00089463",15,88
"HP226JX","E00089463",86,98
"HP226JX","E00089464",2,2
"HP226NE","E00089467",6,8
"HP226NE","E00089469",71,92
"HP226NF","E00089449",2,4
"HP226NF","E00089469",46,96
"HP226QH","E00089449",22,34
"HP226QH","E00090231",42,66
"HP226QJ","E00089449",30,88
"HP226QJ","E00090231",4,12
"HP234AF","E00118962",49,94
"HP234AF","E00118990",3,6
"HP234BH","E00118983",1,5
"HP234BH","E00118994",19,95
"HP234BZ","E00118983",4,5
"HP234BZ","E00118986",78,95
"HP234DR","E00118985",83,99
"HP234DR","E00118987",1,1
"HP234EE","E00118961",27,40
"HP234EE","E00118989",41,60
"HP234EF","E00118961",33,51
"HP234EF","E00118985",32,49
"HP234EH","E00118959",10,71
"HP234EH","E00118985",4,29
"HP234EJ","E00118959",25,58
"HP234EJ","E00118985",18,42
"HP234EL","E00118959",4,20
"HP234EL","E00118984",16,80
"HP234JU","E00118984",5,42
"HP234JU","E00118995",7,58
"HP234JX","E00118984",4,50
"HP234JX","E00118995",4,50
"HP234LD","E00088987",21,34
"HP234LD","E00088988",36,59
"HP234LD","E00118995",4,7
"HP234NF","E00089100",8,42
"HP234NF","E00118996",11,58
"HP234NG","E00089101",13,93
"HP234NG","E00118963",1,7
"HP234PA","E00118996",1,33
"HP234PA","E00118997",2,67
"HP235AE","E00118962",10,91
"HP235AE","E00118973",1,9
"HP235AJ","E00118958",26,51
"HP235AJ","E00118967",3,6
"HP235AJ","E00118969",22,43
"HP235BH","E00118961",5,56
"HP235BH","E00118968",4,44
"HP235EF","E00118973",17,16
"HP235EF","E00118975",90,84
"HP235HA","E00118964",15,21
"HP235HA","E00118977",55,79
"HP235HF","E00118963",1,2
"HP235HF","E00118964",59,94
"HP235HF","E00118979",3,5
"HP235PB","E00118978",100,96
"HP235PB","E00118981",4,4
"HP235QF","E00089101",3,25
"HP235QF","E00118963",9,75
"HP235QJ","E00118963",3,25
"HP235QJ","E00118978",9,75
"HP235QY","E00118639",13,42
"HP235QY","E00118978",18,58
"HP235RB","E00118639",2,33
"HP235RB","E00118978",4,67
"HP235RE","E00118644",2,2
"HP235RE","E00118951",84,98
"HP235RZ","E00089329",1,4
"HP235RZ","E00089333",18,67
"HP235RZ","E00118639",8,30
"HP235SA","E00118638",2,4
"HP235SA","E00118640",53,96
"HP236AZ","E00118993",48,94
"HP236AZ","E00118994",3,6
"HP236BA","E00118989",12,55
"HP236BA","E00118990",10,45
"HP236BJ","E00118993",2,3
"HP236BJ","E00118994",65,97
"HP236DF","E00118990",20,91
"HP236DF","E00118991",2,9
"HP236EE","E00118642",48,87
"HP236EE","E00118643",7,13
"HP236EF","E00118641",6,21
"HP236EF","E00118643",23,79
"HP236EH","E00118641",40,98
"HP236EH","E00118644",1,2
"HP236FB","E00118641",4,19
"HP236FB","E00118643",10,48
"HP236FB","E00118974",7,33
"HP236HA","E00118974",15,60
"HP236HA","E00118990",10,40
"HP236HW","E00118642",3,8
"HP236HW","E00118644",37,93
"HP236JA","E00118644",10,91
"HP236JA","E00118951",1,9
"HP236JE","E00118644",66,85
"HP236JE","E00118645",1,1
"HP236JE","E00118976",11,14
"HP236JF","E00118644",29,18
"HP236JF","E00118645",132,82
"HP236LJ","E00088987",9,53
"HP236LJ","E00089646",8,47
"HP236LY","E00088988",4,24
"HP236LY","E00118976",13,76
"HP236NA","E00089646",41,91
"HP236NA","E00118976",4,9
"HP2 4AG","E00118874",43,91
"HP2 4AG","E00118875",4,9
"HP2 4AL","E00118874",11,92
"HP2 4AL","E00118875",1,8
"HP2 4AP","E00118629",12,9
"HP2 4AP","E00118860",121,91
"HP2 4BH","E00118617",2,7
"HP2 4BH","E00118625",28,93
"HP2 4DD","E00118617",13,28
"HP2 4DD","E00118626",34,72
"HP2 4DF","E00118617",21,57
"HP2 4DF","E00118626",16,43
"HP2 4DG","E00118607",41,66
"HP2 4DG","E00118632",21,34
"HP2 4FY","E00169642",27,96
"HP2 4FY","E00169644",1,4
"HP2 4HY","E00118617",3,5
"HP2 4HY","E00118620",52,95
"HP2 4QL","E00118618",3,3
"HP2 4QL","E00118621",97,97
"HP2 4UD","E00118924",10,45
"HP2 4UD","E00120475",12,55
"HP2 5FR","E00118893",13,45
"HP2 5FR","E00118895",16,55
"HP2 5GX","E00118894",27,39
"HP2 5GX","E00118895",43,61
"HP2 5GY","E00118894",35,46
"HP2 5GY","E00118895",41,54
"HP2 5HN","E00118868",3,50
"HP2 5HN","E00118869",3,50
"HP2 5HT","E00118866",12,71
"HP2 5HT","E00118868",5,29
"HP2 5LB","E00118604",89,58
"HP2 5LB","E00118616",2,1
"HP2 5LB","E00118634",62,41
"HP2 5LD","E00118604",18,50
"HP2 5LD","E00118636",18,50
"HP2 5PW","E00118622",4,13
"HP2 5PW","E00118635",28,88
"HP2 5UP","E00118879",16,76
"HP2 5UP","E00118896",5,24
"HP2 6AE","E00118845",16,94
"HP2 6AE","E00118848",1,6
"HP2 6HX","E00119019",4,22
"HP2 6HX","E00119024",14,78
"HP2 6JJ","E00118865",1,9
"HP2 6JJ","E00119022",10,91
"HP270AD","E00090445",1,7
"HP270AD","E00090446",14,93
"HP270BE","E00090463",9,82
"HP270BE","E00090467",2,18
"HP270DS","E00090445",90,95
"HP270DS","E00090447",5,5
"HP270EX","E00090447",29,97
"HP270EX","E00090451",1,3
"HP270HT","E00090463",5,8
"HP270HT","E00090467",60,92
"HP270JQ","E00090438",80,96
"HP270JQ","E00090462",3,4
"HP270NB","E00090234",42,71
"HP270NB","E00090440",1,2
"HP270NB","E00090454",16,27
"HP270PA","E00090247",38,88
"HP270PA","E00090249",5,12
"HP270RN","E00090241",4,25
"HP270RN","E00090244",12,75
"HP270SH","E00090242",25,86
"HP270SH","E00090243",4,14
"HP270SP","E00090175",4,6
"HP270SP","E00090242",2,3
"HP270SP","E00090243",60,91
"HP270SX","E00090242",3,11
"HP270SX","E00090243",24,89
"HP279JB","E00090456",20,83
"HP279JB","E00090460",4,17
"HP279LY","E00090234",9,21
"HP279LY","E00090440",34,79
"HP279LZ","E00090441",22,92
"HP279LZ","E00090454",2,8
"HP279NE","E00090019",8,38
"HP279NE","E00090449",11,52
"HP279NE","E00090453",2,10
"HP279NF","E00090237",14,58
"HP279NF","E00090453",10,42
"HP279NL","E00090025",4,67
"HP279NL","E00090244",2,33
"HP279NP","E00090244",5,29
"HP279NP","E00172611",12,71
"HP279NU","E00090025",2,5
"HP279NU","E00172611",37,95
"HP279QE","E00090024",12,50
"HP279QE","E00090237",12,50
"HP279QU","E00089232",15,75
"HP279QU","E00090236",5,25
"HP279RF","E00090237",4,50
"HP279RF","E00090240",4,50
"HP279RP","E00090237",55,96
"HP279RP","E00090240",2,4
"HP279SG","E00090236",55,95
"HP279SG","E00090237",3,5
"HP279SR","E00090236",1,11
"HP279SR","E00090237",8,89
"HP2 7BA","E00118609",8,10
"HP2 7BA","E00118850",74,90
"HP2 7JQ","E00119050",6,40
"HP2 7JQ","E00119052",9,60
"HP2 7NW","E00119041",45,79
"HP2 7NW","E00119043",12,21
"HP3 0DJ","E00118742",80,85
"HP3 0DJ","E00118746",14,15
"HP3 0DN","E00118745",13,87
"HP3 0DN","E00118746",2,13
"HP3 0FB","E00118752",10,63
"HP3 0FB","E00118756",6,38
"HP3 0HG","E00118748",2,3
"HP3 0HG","E00118752",78,98
"HP3 0HU","E00118752",1,7
"HP3 0HU","E00118756",14,93
"HP3 0JN","E00118745",1,1
"HP3 0JN","E00118756",69,99
"HP3 0LA","E00118755",4,6
"HP3 0LA","E00118757",67,94
"HP3 0NW","E00118744",3,33
"HP3 0NW","E00118746",6,67
"HP3 0NX","E00118741",49,83
"HP3 0NX","E00118743",10,17
"HP3 0PG","E00118746",18,55
"HP3 0PG","E00118765",15,45
"HP3 0PL","E00118765",12,75
"HP3 0PL","E00121135",4,25
"HP3 0PQ","E00118745",2,5
"HP3 0PQ","E00118765",40,95
"HP3 0QJ","E00118751",4,7
"HP3 0QJ","E00118755",54,93
"HP3 0RL","E00118745",17,74
"HP3 0RL","E00118754",6,26
"HP3 8AL","E00118945",75,97
"HP3 8AL","E00118947",2,3
"HP3 8AW","E00118682",1,2
"HP3 8AW","E00118940",58,98
"HP3 8AY","E00118943",9,15
"HP3 8AY","E00118947",53,85
"HP3 8BQ","E00118940",40,67
"HP3 8BQ","E00118944",20,33
"HP3 8BX","E00118940",13,33
"HP3 8BX","E00118944",27,68
"HP3 8BZ","E00118940",1,2
"HP3 8BZ","E00118944",54,98
"HP3 8DP","E00118683",5,5
"HP3 8DP","E00118925",88,95
"HP3 8DR","E00118683",42,53
"HP3 8DR","E00118925",37,47
"HP3 8EQ","E00118668",69,91
"HP3 8EQ","E00118927",7,9
"HP3 8ER","E00118669",41,66
"HP3 8ER","E00118927",21,34
"HP3 8EZ","E00118669",19,25
"HP3 8EZ","E00118927",58,75
"HP3 8HZ","E00118671",3,3
"HP3 8HZ","E00118673",89,97
"HP3 8JA","E00118671",22,88
"HP3 8JA","E00118673",3,12
"HP3 8JH","E00118673",72,63
"HP3 8JH","E00118940",42,37
"HP3 8JN","E00118940",13,15
"HP3 8JN","E00118945",71,85
"HP3 8JR","E00118680",53,48
"HP3 8JR","E00118945",57,52
"HP3 8LL","E00118921",40,83
"HP3 8LL","E00118944",8,17
"HP3 8LN","E00118930",7,29
"HP3 8LN","E00118944",17,71
"HP3 8LZ","E00118930",15,36
"HP3 8LZ","E00118944",27,64
"HP3 8RR","E00118943",1,33
"HP3 8RR","E00120896",2,67
"HP3 9AX","E00118650",23,58
"HP3 9AX","E00118651",17,43
"HP3 9DB","E00118650",1,13
"HP3 9DB","E00118651",7,88
"HP3 9DP","E00118941",31,47
"HP3 9DP","E00118942",35,53
"HP3 9ER","E00118801",4,6
"HP3 9ER","E00118817",63,94
"HP3 9FJ","E00169633",15,15
"HP3 9FJ","E00169636",85,85
"HP3 9FW","E00118804",4,8
"HP3 9FW","E00118806",45,92
"HP3 9HS","E00118652",77,73
"HP3 9HS","E00118805",29,27
"HP3 9HW","E00118652",8,12
"HP3 9HW","E00118816",61,88
"HP3 9JF","E00118652",3,3
"HP3 9JF","E00118654",68,64
"HP3 9JF","E00118810",36,34
"HP3 9JZ","E00118672",92,81
"HP3 9JZ","E00118802",22,19
"HP3 9NF","E00118805",1,1
"HP3 9NF","E00118806",4,4
"HP3 9NF","E00118810",85,94
"HP3 9PN","E00118654",21,38
"HP3 9PN","E00118811",35,63
"HP3 9PP","E00118654",76,38
"HP3 9PP","E00118679",29,14
"HP3 9PP","E00118809",2,1
"HP3 9PP","E00118811",39,19
"HP3 9PP","E00169636",56,28
"HP3 9PW","E00118654",34,46
"HP3 9PW","E00118811",40,54
"HP3 9QE","E00118676",13,25
"HP3 9QE","E00118809",40,75
"HP3 9RD","E00118654",4,5
"HP3 9RD","E00169632",43,49
"HP3 9RD","E00169636",41,47
"HP3 9RH","E00169633",2,29
"HP3 9RH","E00169635",5,71
"HP3 9RP","E00118652",51,52
"HP3 9RP","E00118654",43,43
"HP3 9RP","E00169632",5,5
"HP3 9SF","E00118670",27,75
"HP3 9SF","E00118672",9,25
"HP3 9SP","E00118647",1,3
"HP3 9SP","E00169632",33,97
"HP3 9TJ","E00118681",18,32
"HP3 9TJ","E00118940",38,68
"HP3 9UH","E00118678",6,7
"HP3 9UH","E00118680",86,93
"HP3 9WU","E00169631",41,66
"HP3 9WU","E00169633",21,34
"HP3 9WX","E00169631",33,67
"HP3 9WX","E00169634",16,33
"HP3 9XA","E00118940",17,13
"HP3 9XA","E00118941",77,57
"HP3 9XA","E00169634",41,30
"HP3 9YD","E00118677",15,44
"HP3 9YD","E00118678",19,56
"HP3 9YJ","E00118806",4,5
"HP3 9YJ","E00118810",79,95
"HP4 1DP","E00118730",10,91
"HP4 1DP","E00118734",1,9
"HP4 1DW","E00118730",13,35
"HP4 1DW","E00118734",24,65
"HP4 1FB","E00118730",10,34
"HP4 1FB","E00118733",19,66
"HP4 1FE","E00118733",5,10
"HP4 1FE","E00118734",47,90
"HP4 1FG","E00118730",10,8
"HP4 1FG","E00118733",57,46
"HP4 1FG","E00118734",56,46
"HP4 1FH","E00118733",31,51
"HP4 1FH","E00118734",30,49
"HP4 1HH","E00118700",14,93
"HP4 1HH","E00169637",1,7
"HP4 1HT","E00118701",3,5
"HP4 1HT","E00118702",52,95
"HP4 1HX","E00118701",34,69
"HP4 1HX","E00118734",15,31
"HP4 1LT","E00118639",18,82
"HP4 1LT","E00118659",4,18
"HP4 1ND","E00089134",9,10
"HP4 1ND","E00089329",6,7
"HP4 1ND","E00118660",75,83
"HP4 1NE","E00089329",5,25
"HP4 1NE","E00118660",15,75
"HP4 1NR","E00089134",2,25
"HP4 1NR","E00118660",6,75
"HP4 1PP","E00118657",38,93
"HP4 1PP","E00118665",3,7
"HP4 1QE","E00118656",51,94
"HP4 1QE","E00118658",3,6
"HP4 1QP","E00088775",1,8
"HP4 1QP","E00118658",11,92
"HP4 1QU","E00089133",8,67
"HP4 1QU","E00089134",4,33
"HP4 1QZ","E00089133",30,63
"HP4 1QZ","E00089134",18,38
"HP4 1RD","E00089133",6,55
"HP4 1RD","E00089329",5,45
"HP4 1RE","E00089133",15,75
"HP4 1RE","E00089329",5,25
"HP4 2EB","E00118687",2,4
"HP4 2EB","E00118688",55,96
"HP4 2FF","E00118688",78,98
"HP4 2FF","E00118692",2,3
"HP4 2FY","E00118705",10,45
"HP4 2FY","E00118717",12,55
"HP4 2GW","E00169637",10,56
"HP4 2GW","E00169638",8,44
"HP4 2LL","E00118708",4,6
"HP4 2LL","E00118721",62,94
"HP4 2NB","E00118689",2,40
"HP4 2NB","E00118692",3,60
"HP4 2NR","E00118706",2,3
"HP4 2NR","E00118710",75,97
"HP4 2PP","E00118664",6,11
"HP4 2PP","E00118685",49,89
"HP4 2PX","E00118663",2,7
"HP4 2PX","E00118664",28,93
"HP4 2RS","E00118661",5,36
"HP4 2RS","E00118664",2,14
"HP4 2RS","E00118689",7,50
"HP4 2SE","E00118664",14,88
"HP4 2SE","E00118666",2,13
"HP4 2SQ","E00118663",69,97
"HP4 2SQ","E00118666",2,3
"HP4 2SZ","E00089561",4,15
"HP4 2SZ","E00118710",12,46
"HP4 2SZ","E00118728",10,38
"HP4 3AE","E00118710",17,74
"HP4 3AE","E00118726",6,26
"HP4 3AF","E00118702",4,57
"HP4 3AF","E00118715",3,43
"HP4 3AJ","E00118710",3,9
"HP4 3AJ","E00118718",31,91
"HP4 3BH","E00118718",24,50
"HP4 3BH","E00118726",24,50
"HP4 3BS","E00118725",2,3
"HP4 3BS","E00118728",61,97
"HP4 3BW","E00118726",59,94
"HP4 3BW","E00118728",4,6
"HP4 3EH","E00118711",55,53
"HP4 3EH","E00118734",49,47
"HP4 3EQ","E00118711",1,2
"HP4 3EQ","E00118716",46,98
"HP4 3HZ","E00118716",85,57
"HP4 3HZ","E00118724",65,43
"HP4 3JA","E00118716",29,55
"HP4 3JA","E00118724",24,45
"HP4 3NA","E00118725",90,98
"HP4 3NA","E00118728",2,2
"HP4 3PZ","E00118729",63,91
"HP4 3PZ","E00118953",6,9
"HP4 3RX","E00118948",15,33
"HP4 3RX","E00118954",30,67
"HP4 3SX","E00118951",4,14
"HP4 3SX","E00118955",24,86
"HP4 3TG","E00118955",19,90
"HP4 3TG","E00118956",2,10
"HP4 3TZ","E00118644",1,17
"HP4 3TZ","E00118951",5,83
"HP4 3UD","E00089647",3,13
"HP4 3UD","E00118644",21,88
"HP4 3UF","E00118644",8,50
"HP4 3UF","E00118976",8,50
"HP5 1AQ","E00089667",2,14
"HP5 1AQ","E00089669",12,86
"HP5 1AR","E00089667",44,98
"HP5 1AR","E00089668",1,2
"HP5 1DG","E00089769",6,43
"HP5 1DG","E00089771",8,57
"HP5 1EY","E00089769",6,75
"HP5 1EY","E00089772",2,25
"HP5 1HG","E00089769",3,38
"HP5 1HG","E00089771",5,63
"HP5 1LS","E00089770",24,92
"HP5 1LS","E00089773",2,8
"HP5 1LW","E00089771",2,6
"HP5 1LW","E00089773",33,94
"HP5 1TA","E00089768",56,97
"HP5 1TA","E00089779",2,3
"HP5 1UN","E00089564",16,89
"HP5 1UN","E00089565",2,11
"HP5 1XJ","E00089565",15,47
"HP5 1XJ","E00089665",17,53
"HP5 1XN","E00089669",2,3
"HP5 1XN","E00089672",57,97
"HP5 1XR","E00089567",4,10
"HP5 1XR","E00089672",37,90
"HP5 2AN","E00089557",57,81
"HP5 2AN","E00089559",13,19
"HP5 2AP","E00089558",1,1
"HP5 2AP","E00089679",138,99
"HP5 2DY","E00089760",27,87
"HP5 2DY","E00089792",4,13
"HP5 2EN","E00089759",67,92
"HP5 2EN","E00089763",6,8
"HP5 2EP","E00089759",17,89
"HP5 2EP","E00089763",2,11
"HP5 2EU","E00089550",17,74
"HP5 2EU","E00089793",6,26
"HP5 2GW","E00089557",40,82
"HP5 2GW","E00089559",9,18
"HP5 2HA","E00089547",49,98
"HP5 2HA","E00089670",1,2
"HP5 2HG","E00089558",23,35
"HP5 2HG","E00089679",42,65
"HP5 2JU","E00089770",21,91
"HP5 2JU","E00089771",2,9
"HP5 2QT","E00089553",54,95
"HP5 2QT","E00089557",3,5
"HP5 2SG","E00089548",75,91
"HP5 2SG","E00089575",7,9
"HP5 2SQ","E00089548",32,31
"HP5 2SQ","E00089575",70,69
"HP5 2SX","E00089576",19,76
"HP5 2SX","E00089579",6,24
"HP5 2TB","E00089575",12,19
"HP5 2TB","E00089577",51,81
"HP5 2TD","E00089575",6,14
"HP5 2TD","E00089577",38,86
"HP5 2TE","E00089575",4,11
"HP5 2TE","E00089577",32,89
"HP5 2UA","E00089576",2,14
"HP5 2UA","E00089645",7,50
"HP5 2UA","E00089649",5,36
"HP5 2UJ","E00089643",3,9
"HP5 2UJ","E00089647",31,91
"HP5 2UL","E00089643",5,29
"HP5 2UL","E00089645",7,41
"HP5 2UL","E00089647",5,29
"HP5 2WL","E00089548",54,61
"HP5 2WL","E00089554",35,39
"HP5 3BP","E00089666",16,35
"HP5 3BP","E00089677",30,65
"HP5 3BS","E00089677",3,6
"HP5 3BS","E00089721",46,94
"HP5 3JF","E00089719",29,69
"HP5 3JF","E00089790",13,31
"HP5 3LL","E00089669",17,94
"HP5 3LL","E00089675",1,6
"HP5 3NH","E00089672",73,95
"HP5 3NH","E00089675",4,5
"HP5 3PD","E00089561",7,70
"HP5 3PD","E00118951",3,30
"HP5 3PF","E00089561",2,5
"HP5 3PF","E00089717",39,95
"HP5 3QW","E00089565",2,2
"HP5 3QW","E00089566",89,98
"HP5 3QY","E00089560",6,7
"HP5 3QY","E00089566",81,93
"HP6 5JU","E00089630",21,37
"HP6 5JU","E00089631",36,63
"HP6 5NJ","E00089634",17,81
"HP6 5NJ","E00089639",4,19
"HP6 5QB","E00089632",28,72
"HP6 5QB","E00089634",11,28
"HP6 5QF","E00089629",27,44
"HP6 5QF","E00089634",35,56
"HP6 5QP","E00089628",19,41
"HP6 5QP","E00089639",27,59
"HP6 5RA","E00089628",43,67
"HP6 5RA","E00089639",21,33
"HP6 5RH","E00089628",22,45
"HP6 5RH","E00089711",1,2
"HP6 5RH","E00089713",26,53
"HP6 5RT","E00089711",3,7
"HP6 5RT","E00089712",42,93
